text,sentiment
"['senam', 'sehat', 'pks', 'sumsel', 'hadirkan', 'anies', 'baswedan', 'hadir', 'sultan', 'palembang', 'ketua', 'rekat', 'eka', 'gumilar']",netral
"['', 'sumsel', 'palembang', 'pks', 'mah', 'simpatisan', 'kadernya', 'militan']",netral
"['', 'tai', 'kucing', '', 'rmh', 'dpo', '', 'sarat', '', 'ambil', 'pny', 'penghasilan', '', 'bln', 'masyarkat', 'miskin', 'jakarta', 'mna', '', '', '', 'omongn', '', '', 'pembual']",netral
"['gpng', 'kepentingan', 'rakyat']",netral
"['', 'sumsel', 'palembang', 'cawapresnya', '', 'pks']",netral
"['', 'keturunan', 'manusia', 'berguna', 'aksi', 'tiputipu', 'ambisi', 'kekuasaan', 'bunglon', 'berganti', 'kulit']",netral
"['', 'sumsel', 'palembang', 'cak', 'imin', 'gak', 'diajak', 'senam']",netral
"['lmajang', 'dumdum', 'gua', 'inget', 'antek', 'pki', 'kerjanya', 'benci', 'islam', 'adu', 'islam', '', 'fitnah', 'kerjanya']",netral
"['anies', 'baswedan', 'kunjungi', 'kantor', 'pkb', 'senin']",netral
"['', 'sumsel', 'palembang', 'momen', 'emak', 'narik', 'tangan', 'anis', '']",netral
"['', 'perubahannya', 'jualan', 'tisu', 'online']",netral
"['', 'sumsel', 'palembang', 'terhormat', 'anies', 'capres', 'idaman', 'tolong', 'kasih', 'tau', 'cak', 'imin', 'menggelontorkan', 'janji']",netral
"['nampak', 'gusar', 'ikn', 'rektor', 'mendikbud', 'phd', '', 'opini', 'ilmiah', 'luas', 'ikn', '', 'proyek', 'negara', 'ganjar', 'selow', 'tuh', 'amp']",netral
"['', 'brewok', 'emang', 'org', 'indonesia', 'asli', 'kakeknya', 'pahlawan', '', 'akui', 'orang', 'indonesia', '', 'presiden', 'konsep', 'org', 'indonesia', 'asli']",netral
"['', 'saran', 'warga', 'indonesia', 'pilih', 'anies', 'baswedan', 'kalo', 'gak', 'indonesia', 'hancur']",netral
"['anies', 'baswedan', 'bahagia', 'bersyukur', 'didukung', 'emakemak', 'sekabupaten', 'sampang']",netral
"['chotimah', 'noraklahir', 'prestasi', 'capres', 'nggak']",netral
"['program', 'anies', 'baswedan', 'kembangkan', 'potensi', 'desa', 'aniesuntukperubahan', 'desabersatu', 'aniesmasadepanindonesia', 'aniesprorakyatdesa', 'aniesuntukindonesia', 'desawisata', 'muhaimincawapres', 'aniesmuhaimin', 'caprescawapres', 'desabersatu', 'aniesbaswedan', 'aniespresiden']",netral
"['', 'anies', 'baswedan', 'tanah', 'sengketa', 'tanah', 'negara', 'milik', 'bumndan']",netral
"['', 'asmara', '', 'aje', 'kali', 'keluarga', '', 'bareng', 'den', 'okep', 'pranowo']",netral
"['', 'sumsel', 'palembang', 'urusan', 'gue', 'baikn', 'nya', 'sma', '', 'dhe', 'salah', 'koment', '', 'ente', 'kek', 'sdh', 'bingung']",netral
"['', 'sumsel', 'palembang', 'isinya', 'dedemit', '', 'akun', '', 'followers', 'rban', 'nggak', 'interaksi', '', 'followers', 'orang', '', 'beli', 'followers']",netral
"['', 'fair', 'enough', '', 'krn', 'calonnya', 'muslim', '', 'adzan', 'amp', 'baca', 'doanya', 'ketiga', 'capres', 'plus', 'msg', 'tilawah', 'ayat', 'suci', 'lbh', 'mantap', '', 'tv', 'id']",positif
"['', 'hasibuan', 'sutradaranya', 'lupa']",netral
"['', 'sdh', 'gak', 'musim', 'sebar', 'janji', 'muluk']",netral
"['janji', 'pasangan', 'presiden', 'skrg', 'capres', 'cawapres', 'visi', 'misi', 'sesuai', 'janji', 'capres', 'anies']",netral
"['', 'sumsel', 'palembang', 'ganjar', 'presiden']",netral
"['hasibuan', 'lolos', 'pendaftaran', '', 'kpu']",netral
"['', 'sumsel', 'palembang', 'pilih', 'ganjar', 'hukumnya', 'haram', 'capres', 'suka', 'nonton', 'bokep', 'negeri']",netral
"['', 'bilang', 'bilang', 'buzzerrp', 'lembaga', 'bantuan', 'hukum', '', 'lbh', '', 'jakarta', 'anies', 'baswedan', '', 'pembual', 'terbaik', '', 'rekam', 'jejak', 'anies', 'baswedan', 'sbg', 'pembual', 'terbaik', 'bukti', 'faktanya', 'presiden', '']",netral
"['', '', 'wajar', 'presiden', 'skr', 'janji', 'kartu', 'smp', 'megang', 'kartu', 'kagak']",netral
"['adjem', 'jpo', 'warna', 'warni', 'kyknya', 'bikin', 'takjub', 'pan', 'iklan', 'partainya', '', 'latar', 'jpo', 'tsb', 'dukung', '', 'manfaatkan', 'karyanya', 'unt', 'ngiklan']",netral
"['dumdum', 'kagak', 'bingung', '', 'orang', 'mabok', '', 'bingung', 'mah']",netral
"['', 'sumsel', 'palembang', 'butuh', '', 'percaya', 'njing', '', 'percaya', 'aja', 'sono', 'ama', 'tukang', 'nonton', 'bokep', 'selaliran', 'ama']",netral
"['', 'sumsel', 'palembang', 'beli', 'kismis', '', 'cimanis', 'anies', 'calon', 'pemimpin', 'agamis', 'humanis']",netral
"['', 'sumsel', 'palembang', 'yeeeess', 'tepuk', 'tangan', '', '', 'nungul']",netral
"['', 'move', '', 'onas', 'anies']",netral
"['', 'tdk', 'paham', 'senang', 'memanfaatkan', 'pinternya', 'tuk', 'membodohi', 'orang', 'dgn', '', 'terkesan', 'cerdas', 'amp', 'santun', 'asmara']",netral
"['', 'pkb', 'hukum', 'tegak', 'adil', 'keberpihakan', '', 'rakyat', 'sesuai', 'uud', 'konstistusi', 'udah']",netral
"['', 'luh', 'bilang', '', 'nih', 'capres', 'wapres', 'pilihan', 'gue']",netral
"['cnn', '', 'sosok', 'penggebrak', 'meja', '', '', 'basi', 'capres', 'cawapres', '', 'terpenting', 'suka', 'perubahan', 'bergabung', '', 'koalisi', 'perubahan', 'persatuan', '', 'orang', 'butuh', 'perubahan']",netral
"['waras', 'terima', 'kasih', 'petunjuk', 'nya', 'maksudnya', 'dipilih', '', '', '', 'siaplaksanakan', 'arahan', 'ulil', 'amri', 'indonesia', 'colek']",positif
"['', 'bener', 'bib', 'nambah', 'dosa', 'kayak', 'paham', '', 'mahsyar', 'dituntut', 'janji', '', 'berani', 'cak']",netral
"['ribuan', 'kader', 'pks', 'sumsel', 'simpul', 'relawan', 'anies', 'padati', 'benteng', 'kuto', 'besak', 'bkb', 'mengikuti', 'senam', 'sehat', 'pks', 'sumsel', 'ahad', 'pagi', '', 'kegiatan', 'dihadiri', 'anies', 'baswedan', 'didampingi', 'ketua', 'mpp', 'pks', 'suswono', 'beserta', 'jajaran', 'pimpinan', 'pks', 'pksmenanganiespresiden', 'pks']",netral
"['', 'setuju']",netral
"['', '', 'capres', 'cium', 'tangan', 'ketua', 'partai', 'bilang', 'berargumen', 'ketua', 'partai', 'pintar', 'cerdas', 'ngga', 'menguap', 'tuh', 'rekam', 'jejak', '', 'bagus', 'sedih', 'gua']",netral
"['', 'sumsel', 'palembang', 'wan', 'bacot', 'wan', 'ngibul']",netral
"['', 'sumsel', 'palembang', 'gak', 'heranbentar', 'pilpressama', '', 'dkiwaktu', 'kampanye', 'bgt', '', 'kampungkampungeeeeh', 'giliran', 'terpilih', 'nonggal', 'kagakdah', 'gtu', 'timses', '', 'gak', '', 'balas', '', 'blokir']",netral
"['', '', 'sejahteralah', 'negri', 'kelak', 'kau', 'memimpin', 'aamiin']",netral
"['', 'kasihan', 'yaa', 'saking', 'gampangnya', 'dibodohi', 'sampe', 'kayak']",netral
"['', 'anies', 'anies', 'move']",netral
"['', 'sumsel', 'palembang', 'inget', 'wawancara', 'bapa', 'mata', 'najwa', 'deh']",netral
"['', 'sumsel', 'palembang', 'takut', 'pks', 'baper', '', 'krn', 'gak', 'dianggap', '', '']",netral
"['', '', 'bikin', 'ciut', 'org']",netral
"['', 'saverempangbatam', 'sumateramerdeka']",netral
"['', 'asmara', 'munafikkalian', 'muka', 'bokep']",netral
"['', 'sumsel', 'palembang', 'akalan', 'doang']",netral
"['survei', 'polling', 'institute', 'tren', 'dominasi', 'prabowo', 'kuat', 'ganjarpranowo', 'aniesbaswedan', 'prabowosubianto']",netral
"['', '', 'perilaku', 'pendukung', 'mewakili', 'sifat', 'didukung', 'mudahan', 'sifat', 'manusia', 'mewakili', 'sifat', '', '', 'colek', 'waras', 'asmara', 'didu', '', 'idha']",netral
"['', '', 'anies', 'sang', 'pengkhianat', 'udh', 'kehilangan', '', 'suara', '', 'keluarga', 'besarku', 'dah', 'gitu', 'aja']",netral
"['', '', 'ngmongin', 'boss', 'coba', 'share', 'pencapaian', 'anies', 'pas', 'jdi', 'gubernur', 'jakarta']",positif
"['', '', 'pendukung', '', 'senang', 'desa', 'dana', '', 'hihihi']",netral
"['', 'iki', '', 'bayar', 'piro', 'aktinge', 'koq', 'wagu', 'ngguyune', 'kesesu', 'tulus', 'nis']",netral
"['tuh', 'tandanya', 'orang', 'sholeh', '', 'nggak']",netral
"['', 'sumsel', 'palembang', 'klu', 'bohongi', 'demokrat', '', 'sehat', 'namanya']",netral
"['', 'sumsel', 'palembang', 'leres', 'panjenengan', 'tamba', 'sehat', '', 'kancane', '', 'dipikir', '', 'mas']",negatif
"['asmara', '', 'jawa', 'timur', 'jawa', '', 'hancur', 'suaranya', 'sayangnya', '', 'mimin', '', '', 'derah', '', 'sukai']",netral
"['idn', 'ri', 'relawan', 'donor', 'darah', '', 'undang', 'presiden', 'terima', 'penghargaan', 'dds', '', 'wae', 'hrs', 'bikin', 'skck', 'capresx', '', 'hrs', '', 'surat', 'bersih', '', 'kpk', '', '', 'knp', 'bekas', 'napi', '']",netral
"['', 'suara', 'semangat', 'kak', 'andra', 'insyaallah', 'membawamemberikan', 'simpati', '', 'seluruhan', 'masyarakat', 'palembang', '', 'mengharap', 'perubahan', 'perbaikan', 'bangsa', '', 'negara', 'capres', 'anies', 'koalisi', 'partai', 'kpp', 'pks', 'pkb', 'nasdem']",netral
"['', 'sumsel', 'palembang', 'sayang', 'banget', 'diskotek', '']",netral
"['didu', 'pkb', 'bangga', 'partai', 'kiri', 'ideologi', 'pancasilanya', 'dibanding', 'narasi', 'bau', 'sebarkan', 'jijik']",netral
"['', 'sumsel', 'palembang', 'terimakasih']",netral
"['', 'ust', 'kayaknya', '', 'evaluasi', 'deh', '', 'cawapres', 'inibakal', 'kejutan', 'deh']",netral
"['', 'ri', 'bp', 'telkomsel', 'akses', 'sms', '', '', '', '', 'bayi', 'tabung', 'maria', 'selena', 'payudara', 'gludukan', 'anie', 'rahmi', 'tete', 'dieumeukdieumeuk', 'diam', 'luh', 'memek', 'dientotentotin', 'diam', 'luh', 'regulasi', 'bronchitis', 'azahra']",netral
"['', 'tai', '', 'dkiaja', '', 'becuskok', '', 'sok', 'mbacottuntaskan', 'ketimpangan']",positif
"['', 'tolong', 'diperhatikan']",netral
"['bismillahirrahmanirrahim', '', 'gus', 'menang', 'amin', 'amin', 'amin', 'allahumma', 'amin', '', '', 'aniescak', 'imin', 'peluang', 'menang', '', 'tapal', 'kuda', 'madura']",netral
"['', 'andika', 'pkb', 'anakkolong', 'nakula', 'faktor', 'capresnya', 'menentukandulu', 'capresnya', 'sby', '', 'terima', '', 'kalangan', 'berhadapan', '', 'capres', 'megawati', 'amp', 'wirantoyg', 'tdk', '', 'terima', '', 'kalangan', 'capresnya', 'anies', 'baswedan', 'representasi', 'sby', '', 'perkuat', 'cak', 'imin', 'representasi', 'kader']",netral
"['bismillah', '', '', '', '', 'kunjungan', '', 'rempang', 'galang', 'batam']",netral
"['', 'duittttnya', 'dariii', 'manaaaaaaaaaaaaa']",netral
"['', 'taitai', 'gurbernur', 'aja', 'warga', 'miskin', 'bertambahkok', 'tolol', 'luh']",netral
"['', 'semoga', 'berkah', 'silaturahminya']",netral
"['', 'pkb', 'iri', 'bilang', 'bos', 'paniklah', 'insya', 'allah', 'anies', 'presiden', 'ri', 'kerusakan', '', 'ditimbulkan', 'rezim', 'jokowi', 'danatas', 'kebobrokan', 'menterinya', 'diperbaiki', 'memajukan', 'bangsa', 'rakyat', 'indonesia', 'salam', 'perubahan']",netral
"['asmara', 'janji', 'kampanye', 'amp', 'pkb', 'pembenahan', '', '', 'berpihak', 'rakyat', 'amp', '', 'menyusahkan', 'rakyat', 'kekuatannya', '', 'sisi', 'legislatif', 'biarkan', '', 'menyusun', 'sisi', 'eksekutif', 'pemerintahan']",netral
"['', 'the', 'real', 'politik', 'identitas', 'pengadu', 'domba', 'umat', 'beragama', 'pengadu', 'domba', 'bangsa']",netral
"['', 'buta', 'huruf', 'kau', 'iwdiot']",netral
"['', 'sumsel', 'palembang', 'senam', 'sdh', 'digalakan', 'jaman', 'harto', '', 'senam', 'kesegaran', 'jasmani', 'skj', 'pesertanya', 'laki', 'perempuan', '', 'ngebully', 'tolong', 'cerdaskan', '']",netral
"['', 'sop', 'bawaslu', '', '', 'anies', 'baswedan']",netral
"['dumdum', 'sadar']",netral
"['', 'bodohnya']",negatif
"['tim', 'koalisi', 'perubahan', 'persatuan', 'pemilihan', 'muhaimin', 'iskandar', 'bacawapres', 'anies', 'baswedan', 'mengubah', 'suara', 'pemilih', 'kalangan', 'nahdlatul', 'ulama']",netral
"['', 'lahir', 'aktivis', '', 'sdh', 'kenyang', 'dgn', 'pergolakan', 'pemikiran', 'perlawanan', 'trhadp', 'orde', 'kawahcandradimuka', 'pemimpin', 'otentik', 'lahir', '', 'dinasti', 'politik', 'aminindonesialebihbaik']",netral
"['', 'dumdum', 'rekam', 'jejak', 'anis', 'basewedan', 'sapa', 'pilih', 'prabowo', '', 'demokrat', 'aja', '', 'bodoh', 'bodohin', 'klo', 'mimpin', 'indonesia', '', 'rakyat', 'indonesia', 'dibodohi', 'abah', 'aos', 'imam', 'mahdi', 'nauzubillahminzalik', 'indonesia', 'dipimpin', 'orang']",netral
"['', 'prabowo', '', 'menang']",netral
"['', 'poltas', 'politik', 'identitas', 'sematan', 'poltas', 'khusus', '', 'bebas']",netral
"['', 'sumsel', 'palembang', 'gue', 'sih', 'kagak']",netral
"['', '', 'anies', 'baswedan', '', 'phd', 'butuh', '', 'periode', 'serius', 'tenang', 'tuntas', 'berkolaborasi', 'stakeholder', 'sdm', 'lokal', 'bangsa', 'membangun', 'jakarta', '', 'giliran', 'orang', 'pintar', 'presiden', 'indonesia', '', 'aniespresiden', 'aniesmuhaimin', 'aniesmenunjukkan']",netral
"['', 'sumsel', 'palembang', 'anies', 'calon', 'pemimpin', 'sejati', '', 'calon', 'pemimpin', 'pencitraan', 'beda', 'emas', '', 'karat', 'emas', 'imitasi']",netral
"['sir', 'klu', 'istigotsah', 'doa', 'hujan', 'biar', 'rakyat', 'menikmati', 'klu', 'allah', 'swt', 'mengabulkan']",negatif
"['anies', 'baswedan', 'pemimpin', 'berusaha', 'merangkul', 'kalangan', 'membedabedakan', 'anies', 'sukses', 'dah', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', 'akun', 'kutil', 'piaraan', 'wan', 'aibon']",netral
"['kiprah', 'anies', 'baswedan', 'mantan', 'gubernur', 'jakarta', 'betapa', 'anies', 'sukses', 'gigih', 'menghadapi', 'tantangan', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', '', 'kyknya', 'bnyak', 'org', 'pkb', '', 'suka', 'pks', 'pandangannya', 'gmn', 'tuh']",netral
"['', 'sumsel', 'palembang', 'percaya', '', 'percaya', 'silahkan', 'anies', 'terbukti', 'tuntut']",netral
"['', 'proyek', 'monorail', 'mangkrak', 'dimatikan', 'btp', 'kaum', 'buzzer', '', 'nasi', 'bungkus', 'menyalahkan']",netral
"['anies', 'sukses', 'deh', 'jakarta', 'sibuk', 'inovasiinovasi', 'canggih', 'anies', 'baswedan', 'bikin', 'hidup', 'keren', 'aminsukses', 'aniessukses']",netral
"['lahanx', 'sumsel', 'palembang', '', 'benci']",netral
"['', 'sumsel', 'palembang', 'urus', 'aja', 'akun', '', '', 'isinya', 'dedemit', 'alias', 'nol']",netral
"['', 'bagus', 'mus', 'gitu', 'waras', 'ngomongin']",netral
"['', 'dirukyah', 'kayanya', 'hati', '', 'mindsetnya', 'terbawa', 'kwalisi', 'dipemerintahan', 'moga', 'lambat', 'laun', 'brubah', 'klo', 'diwawancarai', '', 'dakdikduk', 'nampaknya', 'literasinya', 'kliatan', 'jomplang', 'meja', 'dgn', 'anis']",netral
"['anies', 'baswedan', 'sosok', 'penuh', 'solusi', 'suwerrr', 'deh', 'pokoknya', 'anies', 'sukses', 'banget', 'aminsukses', 'aniessukses']",netral
"['', 'sumsel', 'palembang', 'perjuangan', 'keadilan', 'kesejahteraan', 'rakyat', 'indonesia']",netral
"['dumdum', 'pks', 'gak', 'disepelekan', 'gimana', 'sih', 'nih']",netral
"['', 'ngomong', 'senyum']",netral
"['', 'pkb', 'barang', 'hatinya', 'nyaman', 'amp', 'senang', 'dikala', 'memamerkan', 'ibadahnya', 'dgn', 'niat', 'menarik', 'simpati', 'orang', 'nerakalah', 'baginya', 'krn', 'dihati', 'org', 'seprti', 'mencintai', 'dunia', 'hubbud', 'dunya', 'amp', 'menghalalkan', 'dunia', 'jabatanharta', 'dll', 'amp', 'tdk', 'amanah']",netral
"['dumdum', 'gimana', 'pks', 'partai', 'gabg', 'solid', 'berbasis', 'massa', 'sih', 'disepelekan']",netral
"['', 'dumdum', 'tukang', 'melet', 'bang']",netral
"['cak', 'imin', 'nyantai', 'prabowo', 'nyantai', 'aja', 'tuh', '', 'memangnya', 'anies', 'nyapres', '']",netral
"['pbb', 'beberkan', 'alasan', 'yusril', 'layak', 'cawapres', 'prabowo']",netral
"['kemaren', 'next', '', '', 'bercandanya', 'tuhan', 'terkadang', 'selucu', 'bersihkan', 'jejak', 'bijitil', 'jerrrrr']",netral
"['waras', 'demokrat', 'kemana', '', 'kayak', 'aja', 'ahy', 'maksa', 'bgt', '', 'cawapres']",netral
"['', '', 'prabowo', 'didukung', 'sdm', 'politik', '', 'power', 'full', 'politikus', 'senior', 'ulama', 'tukang', 'gorengan', 'keok', 'stigma', 'negatif', 'tentangnya', 'melekat', 'diingatan', 'generasi', '', '', 'hidup', 'utk', 'menceritakan', 'anak', 'anaknya', '', 'sbg', 'genz']",netral
"['', 'pol', 'pol', 'pol', 'bole', '', 'set']",netral
"['', 'hmm', 'iya', 'potensi', '', '', 'dikabungkan', 'prabowo', 'cawapres', 'prabowo', 'lbh', 'pas', 'gabung', '', 'anies', 'anies', 'cawapres', '', 'politik', 'blm', 'dewasa', 'sehat', 'politik', 'uang', 'msh', 'sulit', 'dihilangkan', 'simak', 'diskusi', '', '', 'mahfud', '']",netral
"['', 'hmmm', 'efek', 'ayah', '', 'ikhlas', 'berbakti', 'merangkul', 'menyayangi', 'dendam', '', 'kesetiaan', '', 'pengabdian', 'rekayasa', 'mendukung', 'karna', 'kuat', 'nya', 'pengaruh', 'euforia', 'berlebih', 'taklid', 'buta', 'menyerang', 'saudara', 'membabi', 'buta', 'rusakmoralbangsa']",netral
"['panelis', '', 'singapura', 'menhan', 'prabowo', 'usulkan', 'rusiaukraina', 'hentikan', 'perang', '', 'sulawesi', 'utara', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['', 'pkb', 'gabung', 'dgn', 'prabowo', 'penghinaan', 'pkb', 'gus', 'muhaimin', 'suara', 'nya', '', 'muhaimin', 'nya', '', 'dikasih', 'angin', 'segar', 'doank', '', 'probwo', 'dgn', 'kollalisi', 'ngelirik', 'cawapres', 'lainnyan']",netral
"['prabowo', 'antek', 'asing']",netral
"['', 'gmn', 'ceritanya', 'anies', 'sbg', 'gub', 'dki', 'ybs', 'tdk', 'bersaing', '', 'prabowo', 'sbg', 'capres']",netral
"['prabowo', 'kalah', 'lolos', '', 'putaran', '', 'lolos', '', 'menang', 'koalisi', 'anies', 'kalah', 'pendukungnya', 'ngga', 'milih', 'ganjar', 'koalisi', 'ganjar', 'kalah', 'pendukungnya', 'ngga', 'milih', 'anies', 'pendukung', 'ganjar', 'anies', 'kek', 'minyak', 'ama', 'air']",netral
"['', 'quote', 'menyentuh', 'anies', '', '', 'percaya', 'drpd', 'prabowo', 'anies']",positif
"['pendukung', 'prabowo', 'bahan', 'kasihan', '', 'orang', 'makan', 'aja', '', 'komentarin', '']",netral
"['', 'keren', 'tetep', 'dukung', 'anies', 'orang', 'didukung']",netral
"['demokrat', 'sih', 'baikbaik', 'koalisi', 'perubahan', '', 'bergabung', 'koalisinya', 'prabowo', '', 'hitungan', 'politik', 'menang', 'dibahas', 'demokrat', '', 'rasional', 'aja', 'emosional']",netral
"['menarik', 'menunggu', 'analisa', 'ttg', 'prabowo', 'membranding', 'radikal', 'radikul', 'pkb', 'gus', 'imin', 'tertinggal', 'tinggal', '', 'prabowo', 'kanda', 'anis', 'matta', 'fahri', 'bamukmin', 'hehehe']",netral
"['hasibuan', 'prabowo', 'ganjar']",netral
"['', '', 'bener', 'prabowo', 'anies']",netral
"['', 'pilih', 'pks', 'pilpres', '', 'pulang', 'pilih', 'wae']",netral
"['', 'big', '', 'ikhlas', 'prabowo', 'iminnya']",negatif
"['sajak', 'demokrat', '', 'ganjar', 'pks', '', 'prabowo', 'anies', 'tinggal', 'kenangan', 'wkwkwk']",netral
"['narasi', '', 'anies', 'ngga', 'beda', 'prabowo', 'ganjar', 'beban', 'pengkhianat', '', 'gimana', 'menang', 'mayoritas', 'orang', 'indonesia', 'ngga', 'nyari', '', 'pinter', 'jokowi', 'aja', 'menang', 'anies', 'menang', 'beban', 'kek', 'gitu']",netral
"['prabowo', 'subianto', 'cirinya', 'antek', 'aseng', 'prabowocapresgagal']",netral
"['prabowo', 'subianto', 'nampak', 'kali', 'pro', 'amerika', 'prabowocapresgagal']",netral
"['waras', 'yaa', 'politik', 'waras', 'pake', 'itung', '', 'politik', '', 'pake', 'hati', 'terbawa', 'perasaan', 'berpolitik']",netral
"['pertemuan', 'prabowo', 'subianto', 'austin', 'menabur', 'timbulnya', 'perselisihan', 'tiongkok', 'prabowocapresgagal']",netral
"['', 'tamat', 'karir', 'politik', 'anis', 'karma', 'anis', '', 'dki', '', 'memainkan', 'isu', 'agama', 'kwalat', '', 'prabowo', 'sandiinilah', 'watak', 'anis', 'keturunan', '', 'mencla', 'mencletungu', 'gelandangan', 'politik', 'surya', 'paloh', 'menjebakmu']",netral
"['calon', 'presiden', 'capres', 'prabowo', 'subianto', 'mengaku', 'santai', 'mendengar', 'kabar', 'rencana', 'duet', 'anies', 'baswedan', 'muhaimin', 'iskandar', 'alias', 'cak', 'imin', '', 'pilpres', '', 'wacana', 'duet', 'aniescak', 'imin', 'dibocorkan', 'sekjen', 'demokrat', 'teuku', 'riefky', 'harsya']",netral
"['koalisi', 'berubahubah', 'berkhayal', 'perubahan', '', 'tau', 'prabowo', 'dikhianati', 'syukurin']",netral
"['anies', 'tersandera', 'surya', 'paloh', 'cak', 'imin', 'powernya', '', 'prabowo', 'politik', 'santai', 'fenomena', '', '', '', 'politik', 'dinamis', '', 'selesai', 'fenomena', 'rakyat', '', 'cerdas', 'mblora']",netral
"['', '', '', 'setuju', 'cak', 'imin', 'orangnya', 'oportunis', 'tulus', 'seandainya', 'prabowo', 'koalisi', 'indonesia', 'maju', '', 'merapat', '', 'koalisi', 'perubahan', '', 'orang', 'konsisten', '', 'tunggu', 'pernyataan', 'beliau']",netral
"['selamat', 'pagi', 'indonesia', '', 'semangat', 'dlm', 'menjalani', 'kehidupan', 'percaya', 'allah', 'mboten', 'sare', 'youre', '', 'inspiration', '']",positif
"['chotimah', 'ramai', 'ramai', 'ninggalin', 'anies', 'mendingan', '', 'prabowo', 'ajakalau', 'mudah', 'mudahan', 'gak', 'kenyataan', 'mikir']",netral
"['', 'anakkolong', 'fahnoor', 'inismyname', 'hendratmo', 'joee', 'kaset', 'rusak', 'diputar', 'ulang']",netral
"['', 'demokrat', 'prabowo', '', 'tar', 'gabung', 'ganjar']",netral
"['', 'strategi', 'surya', 'paloh', 'kasih', 'karpet', 'merah', '', 'prabowo', 'menghajar', 'ganjar', 'hihi', 'seru']",netral
"['', 'back', '', 'joee', 'mari', 'usung', 'jagoan', 'masingmasing', 'guys', 'dipromoin', 'silahkan', 'posting', '', 'lapak', '', '', 'prabowo']",netral
"['kadang', 'firasat', 'mendahului', 'survey', 'amp', 'poling', 'mas', 'mas', 'ngeh', 'kalo', 'bilang', 'sebelom', 'gonjang', 'ganjing', 'orang', 'kuat', 'dibanding', 'wallahu', 'alam']",netral
"['', 'kasih', 'demokrat', '', 'kubu', 'anies', '', 'butuh', 'partai', 'maksa', 'keputusan', 'anies']",netral
"['', 'kalo', 'prabowo', 'gmn', 'bang']",netral
"['', 'loh', '', 'prabowo', 'memperbaiku', 'melengkapi', 'persejataan', 'indonesia', 'dunia']",netral
"['raffi', 'ahmad', 'prabowo', 'panutan', '', 'fraksi', 'gerindra', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['prabowo', 'ingatkan', 'anak', 'muda', 'indonesia', 'takut', '', '', 'fraksi', 'gerindra', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['relawan', 'konco', 'prabowo', 'perbesar', 'kemenangan', 'prabowo', '', 'jawa', '', '', 'fraksi', 'gerindra', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['', 'ghazali', '', 'rumi', 'gabung', 'gerindra', 'prabowo', '', '', 'republika', 'online', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['jsp', 'prabowo', 'dikhianati', 'anies', 'ahy', '', 'gak', 'biayai', 'anies', '', 'pilkada', 'dki', 'salah', 'dukung', 'anies', 'capres', 'warga', 'asli', '', 'sdh', 'gak']",netral
"['', 'pilihan', 'ganjar', 'prabowo', 'anis']",netral
"['', 'all', '', 'prabowo', 'wkwk']",netral
"['', 'cak', 'imin', '', 'dipilih', 'koalisi', 'koalisi', 'prabowo']",netral
"['keliatan', 'anies', '', 'cak', 'imin', 'prabowo', '', 'erick', 'thohir', 'ganjar', '', 'sandiaga']",netral
"['', '', 'inismyname', 'hendratmo', 'akun', '', 'followers', 'nya', 'cuman', 'berhalusinasi', '', 'prabowo']",netral
"['', '', 'pendukung', 'capres', 'anis', 'menetukan', 'dukungannya', '', 'ganjar', 'prabowo']",positif
"['', 'kau', 'bikin', 'pernyataan', 'mengadili', 'prabowo', 'presiden']",netral
"['', 'prabowo', '', 'sdh', 'berjasi', 'jadikan', 'gub', 'kibuliapa', '', 'berjasa']",netral
"['', 'jakpus', 'anies', 'blm', 'berfikir', 'koalisi', '', 'gimna', '', '', 'presiden', '', '', 'gtu', 'klau', 'udah', 'gelap', '', 'jabatan', 'pemilu', '', 'now', 'anies', 'now', 'nasdem', 'pilih', '', 'presiden', 'prabowo', 'lbh']",positif
"['lbs', 'semoga', 'solid', 'anies', 'wewenang', 'penuh', 'menentukan', 'cawapres', 'dinamika', 'poltik', 'cepat', 'pkb', 'koalisi', 'prabowo', 'peluang', 'menambah', 'kawan', 'perjuangan', 'misi', 'menang', '', 'aniespresiden']",positif
"['', 'hahahaha', 'udah', 'gabung', 'ganjar', 'aja', 'ataoprabowo', 'dijadiin', 'cawapres', '', 'ambisi', 'banget', 'sih', 'pengen', 'wapres']",netral
"['jsp', 'netizen', 'udah', 'bilang', 'demokratgabung', 'ganjar', 'prabowo', 'menteri', 'kalo', 'dah', 'prestasi', 'cawapres', 'gak', 'maubahkan', 'sby', '', 'konseptor', 'tentarakok', 'gak', 'berhitung', '', 'khianat', 'sdh', 'tau', '', 'khianat']",netral
