text,sentiment
"['', 'nasdem', 'mengkhianati', 'jokowi', 'anus', '', 'prnh', 'mengkhianati', 'jokowi', 'amp', 'dipecat', 'anus', 'mengkhianati', 'prabowo', 'anus', 'mengkhianati', 'partai', 'koalisi', 'lha', 'pengkhianat', 'dipercaya']",netral
"['', 'loe', 'aja', 'begoprabowo', 'aja', 'ditilap', 'ahy']",netral
"['kosong', 'didu', 'sih', 'asik', 'asik', 'aja', 'pingin', 'ketawa', '', 'cawapres', 'anies', 'muhaimin', 'pemilih', 'jokowi', 'diperebutkan', 'prabowo', 'ganjar', 'anies', 'berharap', 'menerima', 'pendukung', 'kiayi', 'maruf', 'amin', 'pengaruh', 'ulama', '', 'jateng', 'jatim']",netral
"['', 'anies', 'yes', 'muhaimin', 'big', '', 'dipaksakan', 'memuluskan', 'jalan', 'ganjarprabowo', 'percayalah']",positif
"['chotimah', 'cinta', 'segitiga', 'cak', 'imin', 'dukung', 'prabowo', '', 'anies', 'gadang', 'cak', 'imin', 'mas', 'agus', '', 'pojokan', 'ngemil', 'jari']",netral
"['', 'pilihan', '', 'sgt', 'strategis', 'krn', 'gus', 'imin', 'adl', 'ketua', 'pkb', '', 'diharapkan', 'menggerakkan', 'mesin', 'partai', 'utk', 'mengisi', 'gap', '', 'dialami', '', '', 'ketum', 'parpol', 'lumbung', 'suara', '', 'jateng', 'amp', 'jatim', 'aman', 'tiket', 'pilpres', 'krn', 'penuhi', 'presidential', 'treshold']",netral
"['', 'ui', 'indonesia', 'mohon', 'maaf', 'demokrat', 'hnya', 'agus', '', '', 'sby', 'sakit', 'hati', 'sory', '', 'prabowo', 'lagu']",negatif
"['', 'big', '', 'rela', 'prabowo', 'presiden', 'cak', 'imin', 'wapresnya', 'kejadian', 'anies', 'petugas', 'partai', 'beliau', 'memiliki', 'kuasa', 'penuh']",netral
"['', 'ganjar', 'prabowo', 'capres', '', 'tdk', 'percaya', 'kemampuan', 'utk', 'dijual', 'kerakyatnya', 'shg', 'hrs', 'berebut', 'nama', 'jokowi', '', 'popularitasnya', '', 'manipulir', 'surveyor', 'penuh', 'rekayasa', 'rakyat', 'sdh', 'cerdas', 'politik', 'gak', 'ditipu', 'amp', 'dikalahkan', 'kecuali', '', 'memanipulasi', 'perhitungan', 'srt', 'suara']",netral
"['', 'pernyataan', 'menhibur', '', 'bro', 'nggak', 'tau', 'prabowo', 'pusing', 'ulah', 'cak', 'imut', '', 'koalisi', 'suara', '', '', '', 'incarnya', 'kabur', 'lihat', 'prabowo', '', 'acara', 'sufi', '', 'auranya', 'menanggung', 'beban', 'pikiran', 'pkb']",netral
"['', 'kebalik', '', 'gganjar', '', 'prabowo', 'klw', '', 'aja']",negatif
"['', 'prabowo', '', 'dimaafkan', 'dilupakan', 'krn', 'dihukum', 'ditolak']",netral
"['', 'prestasi', 'prabowo', 'coba']",netral
"['sri', 'mulyani', 'kementerian', 'prabowo', 'habiskan', 'belanja', 'terbesar', 'semester', '', '', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['', 'prabowo', 'dikhianatip', 'demokrat', 'dikhianatiduh']",netral
"['', 'nih', 'hasil', 'kerja', 'anies', 'beserta', 'rinciannya', 'coba', 'hasil', 'kerja', 'ganjar', 'prabowo']",netral
"['hasan', 'nasbi', 'dicari', 'keburukannya', 'berani', 'bersuara', 'fakta', 'prabowo', 'laah', 'layak', 'diceritakan', 'millennials', 'genz', '', 'tau', 'dah', 'gitu', 'aja', 'pilihgantinyapakde']",netral
"['', 'perintahnya', 'gak', 'bodohnya', '', 'diperintah', 'manut', 'menhan', 'diperintah', 'tanam', 'singkong', '', 'tdk', 'klo', 'spt', 'menteri', 'pertanian', 'fungsi', 'menteri', 'pertanian', 'problemnya', 'pimpin', 'negara', 'tdk', 'ssuai', 'tupoksi', 'lembaga', '', '', '', 'bego', '', 'buzernya']",netral
"['', 'demokrat', '', 'perilaku', 'anies', 'ahy', 'ingusan', 'prabowo', 'gaek', 'betpolitik', 'sajadikhianati']",netral
"['', 'prabowo', 'membawa', 'indonesia', 'prinsip', 'non', 'blok']",netral
"['', 'anies', 'bergandengan', 'cak', 'imin', 'simpatisan', 'anies', 'beralih', '', 'prabowo']",netral
"['', 'gak', 'kaget', 'politik', 'kawan', 'lawan', 'pkb', 'dukung', 'prabowo']",netral
"['', 'yaah', 'keliatan', 'loe', 'buzzeranies', 'cabang', 'pks', 'pks', '', 'pilihan', '', '', 'dukung', 'ganjar', '', 'dukung', 'prabowo', 'telan', 'ludah', 'buzzer', 'kadernya', 'koar', 'dikhianati', 'prabowo']",netral
"['', 'sperti', 'dibawa', 'kelorong', '', 'thn', '', '', 'arief', 'nyebut', 'prabowo', 'jenderal', 'kardus', 'yak']",netral
"['wishnu', '', 'smua', '', 'pkb', '', '', 'seenggak', '', 'aga', 'ngefek', '', 'jatim']",netral
"['budiman', 'sudjatmiko', 'gabung', 'prabowo', 'cuan', 'bayar', 'hutang']",netral
"['', 'ngak', 'malu', 'prabowo', 'jokowieh']",netral
"['ogi', 'menyebar', 'fitnah', 'mendaur', 'berita', 'berita', '', 'sdh', 'dibantah', '', 'ditulis', 'media', 'glorigikasinjadi', 'hoax', 'prabowo', 'sdh', 'ditangkap', 'kpk', 'gak', 'takut', 'dng', 'dosa', '', 'nebar', 'hoax', 'dasar', 'kafir']",negatif
"['', 'wis', 'ora', 'urus', 'wis', 'kasep', 'pilihanku', 'politikus', '', 'mencla', 'mencle', 'ngungukli']",netral
"['', 'back', '', 'joee', 'fahnoor', 'kelakuan', 'prabowo', '', 'abu', 'jahal', 'kagak', 'tau', 'malu', 'korupsi', '', 'food', 'estate']",netral
"['pertemuan', 'prabowo', 'menhan', '', 'austin', 'membahayakan', 'posisi', 'indonesia', 'non', 'blok']",netral
"['prabowo', 'antek', '', 'berpotensi', 'menimbulkan', 'konflik', 'internasional']",netral
"['', 'veldy', 'trs', 'nasdem', 'kalah', 'trs', 'pura', 'oposisi', 'halnya', 'budiman', 'sujatmiko', 'abu', 'janda', '', 'masuk', '', 'prabowo', 'kali', 'aja', 'mata', 'klo', 'prabowo', 'menang', 'dapet', 'posisi', 'strategis', 'ngatur', 'prabowo', 'gitu', 'grace', 'natalie', 'giring', 'fungsinya', 'ganjar', 'wkwk']",positif
"['hendratmo', 'chotimah', 'anakkolong', 'presiden', 'naaaah', 'suruh', 'jwb', 'emang', '', 'legging', 'nuntuut', 'ayaaaah']",netral
"['pertemuan', 'prabowo', 'austin', 'membahayakan', 'posisi', 'indonesia', 'non', 'blok']",netral
"['gabung', 'prabowo', '', 'bayar', 'utang']",netral
"['prabowo', 'membawa', 'indonesia', 'prinsip', 'non', 'blok']",netral
"['lestari', 'aktivis', 'sansiksi', 'sosial', 'prabowo', '', 'dibawa', 'mati', 'matipun', 'dikenang', 'penculik', 'dll']",netral
"['wan', 'bacot', 'bin', 'ngibul', '', 'kuasa', '', 'rektor', 'paramadina', '', 'janji', '', 'prabowo', '', 'janji', '', 'rakyat', 'dki', '', 'janji', '', 'bocil', 'ahy']",netral
"['dinamis', '', 'tau', 'kedepan', 'prabowoganjar', 'ganjarprabowo', '', 'tauyodak']",netral
"['pertemuan', 'prabowo', 'austin', 'menabur', 'timbulnya', 'perselisihan', 'tiongkok']",netral
"['terang', 'prabowo', 'antek', 'amerika']",netral
"['prabowo', 'antek', 'amerika', 'bikin', 'geger', 'berpotensi', 'timbulkan', 'konflik', 'internasional']",netral
"['prabowo', 'memalukan']",netral
"['prabowo', 'bawa', 'indonesia', 'prinsip', 'non', 'blok']",netral
"['foto', 'dagelan', 'politikuslain', 'didepan', 'dibelakang', 'panggung', 'dasco', 'hasan', 'hrt']",netral
"['', 'pilihan', 'bermakna', 'strategis', 'krn', 'dlm', 'hasil', 'survey', 'anies', 'lemah', '', 'jateng', 'amp', 'jatim', 'hasil', 'riset', 'nya', 'eep', 'saefulah', 'fatah', 'mengkonfirmasi', '', 'faktor', 'penentu', 'kemenangan', 'pilpres', '', 'krn', 'nya', 'milih', 'gus', 'imin', 'adl', 'langkah', 'strategis']",netral
"['', 'perjuangan', 'partai', '', 'tinggal', 'kader', 'muda', '', 'mumpuni', 'tsmara', 'rian', 'ernest', 'dll', 'bodoh', 'dlm', 'berpolitik']",netral
"['prabowo', 'antek', 'asing', 'pembawa']",netral
"['', 'sdh', 'berkhianat', 'kpd', '', 'nya', '', 'bergabung', 'dgn', 'jokowi', 'prabowo', 'anies', 'baswedan', 'harapan', 'bangsa', 'rakyat', 'indonesia', 'pemimpin', '']",netral
"['prabowo', 'antek', 'amerika']",netral
"['pendukung', 'anies', 'baswedan', 'barisan', 'pendukung', 'prabowo', 'subianto', 'memutuskan', 'mendukung', 'prabowo', '']",netral
"['projo', 'kalsel', 'usulkan', 'prabowogibran', 'capres', 'cawapres', '', '', 'kalimantan', 'selatan', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['fz', 'bilang', 'aja', 'kau', 'anjingnya', 'buntal']",netral
"['', 'jsp', 'kalo', 'jokowi', 'berkhianat', '', '', 'prabowo', '', 'bawa', '', 'solo', '', 'jakarta']",netral
"['dna', 'penghianat', 'terpampang', 'nyata', 'prabowo', 'dikhianati', 'nya', 'korban', 'penghianatan', 'nya', 'harga', 'diatas', 'tinggalkan', 'bacapreskhianat']",netral
"['', 'kenapaa', 'haruss', 'prabowo', 'sih', 'bun']",netral
"['', 'pinter', 'mainnya', '', 'prabowo', 'gandeng']",netral
"['', 'bravob', 'betull', 'konteks', 'gue', '', 'low', 'hanging', 'alias', 'gampang', 'dicaplok', 'prabowo', 'ngambil', 'orangnya', 'jokowi', 'ganjar']",negatif
"['pbb', 'upayakan', 'yusril', 'ihza', 'pendamping', 'prabowo', 'pasangan', 'dwi', 'tunggal']",netral
"['jsp', 'usulannya', 'knapa', 'wakil', 'presiden', 'ggak', '', 'orang']",netral
"['', 'lestari', '', 'mumpung', 'perjuangan', 'pegang', 'kekuasaan', 'mintalah', 'prabowo', '', 'adili']",positif
"['', 'ganjar', 'prabowo', 'kode', 'nya']",netral
"['ofpetojo', 'hrs', 'dukung', 'prabowo', 'gitu']",netral
"['', 'biarin', 'ajalah', 'cak', 'imin', 'cawapresnya', 'anies', '', 'kuat', 'partai', 'dukungan', '', '', 'nya', '', 'paloh', 'masuk', 'jebakan', 'batman', '', 'pagi', 'udh', 'deklarasi', '', 'msh', 'ragu', '', 'nya', 'selamat', 'paloh', 'empon']",netral
"['karakter', '', 'otoriter', 'kuat', '', 'ditambah', 'terbawa', 'alur', 'cawecawejokowi', 'menafikkan', '', '', 'bola', 'muntah', 'amp', 'ambil', 'momentum', '', 'deal', 'pilih', 'gus', 'imin', 'simbiosis', 'mutualisme', 'based', '', 'equality']",netral
"['', 'prabowo', 'mengecewakan', 'muhaimin', 'muhaimin', 'anies', 'mengecewakan', 'ahy', 'sby', 'alhamdulillah', 'ganjar', 'mengecewakan']",netral
"['waras', 'disaat', '', 'prabowo', 'gabung', 'jokowi', 'stlh', 'pilpres', '', 'klean', 'pendukungnya', 'ngamok', '', '', 'prabowo']",negatif
"['prabowo', '', '', 'anies', '', 'cak', 'imin', 'gitu']",netral
"['', 'imin', 'pkb', 'disandingkan', '', '', 'ahy', '', '', '', 'harapan', 'pupus', 'bagaiman', 'fatamorgana']",positif
"['', 'iya', 'politik', 'tingkat', 'tingginya', 'brewok', '', 'akuin', 'jokowi', 'endonsed', 'prabowo', 'terangan', 'mikir', '', 'ditanbah', 'statement', 'ketemu', 'puan', 'nasdem', 'bilang', 'kejutan', 'hihihi']",netral
"['', 'pkb', 'pilihlah', 'capres', 'mandiri', 'capresmerdeka']",netral
"['menhan', 'prabowo', 'subianto', 'serahkan', '', 'unit', 'rantis', 'etactical', '', '', 'industry', 'prabowo', 'prabowosubianto', 'prabowountuksemua']",netral
"['kasihan', '', 'persimpangan', 'jalan', '', 'geser', 'dukung', 'bang', 'partai', 'geloranya', '', 'dukung', '', 'bikin', 'kader', 'ninggalin', 'partaiakhirnya', 'tetep', '', 'tpi', 'ngga', 'dpt']",netral
"['prabowo', 'subianto', 'serahkan', 'kapal', 'perang', '', 'tni', '', '', 'rakyatsulsel', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['pilihan', '', 'sbg', 'cawapres', 'nya', 'sgt', 'taktis', 'krn', '', '', 'bersamaan', 'sdh', 'sgt', 'nyaman', 'amp', 'asyik', '', 'dukungan', 'id', 'amp', 'pan', '', 'blunder', 'fatal', 'tdk', 'kontrol', '', 'sambutan', 'hut', 'pan', '', 'klaim', 'namakan', 'koalisi', 'indonesia', 'maju']",negatif
"['', 'duet', 'caprescawapres', '', '', 'alphabetic', 'order', '', 'anies', '', 'cak', 'imin', '', 'ganjar', '', 'sandi', '', 'prabowo', '', 'erick', 'pilpres', 'pilpres', 'pemilu']",netral
"['', '', 'campak', 'prabowo', 'dipungut', 'anies', '', 'angkuh', 'slengek', '', 'alat', 'ampuh', 'pemecah', 'bela']",netral
"['', 'prabowo', 'iyakarena', 'ketua', 'partai', 'disetir', 'amerika']",netral
"['', 'jatim', 'emang', 'basisnya', 'imin', 'prabowo', '', 'dampingin', 'imin', 'mngkin', 'peluang', 'imin', 'menang', '', 'jatim', 'anies', 'aja', 'gak', 'mudah', 'meraup', 'jatim']",netral
"['', 'pilih', 'pks', 'pilpres', '', 'pilihannya', 'pulang', 'wis', 'modiyar', 'modar']",netral
"['', 'id', 'perjuangan', 'ulasan', 'sederhana', '', '', 'mantap']",netral
"['', 'emang', '', 'ikutin', 'loe', 'sonoh', 'pilih', 'aja', '', 'loe', 'gak', 'ngaruh', 'pendukung', 'setia', '', '', 'ttp', 'prabowo', 'pendukung', 'setia', 'anies', '', 'secuil', '', 'ttp', '', 'anies', 'anies', 'gak', 'lolos']",netral
"['', '', 'pingin', 'anies', 'prabowo', 'jilid']",netral
"['', 'back', '', 'joee', 'fahnoor', '', '', 'malunama', 'akun', 'bawa', 'rasulullah', '', 'kelakuan', 'abi', 'jahal']",netral
"['', 'pks', 'belajar', 'ketulusan', '', 'disakitin', 'bertahan', 'tpi', '', 'nyakitin', 'nya']",netral
"['relawan', 'projo', 'klaim', 'dukungan', 'jokowi', 'prabowo', 'subianto', '', 'republika', 'online', 'prabowo', 'prabowounggul']",netral
"['erick', 'pertemuan', 'jokowiprabowo', 'bahas', 'industri', 'pertahanan', '', 'cnn', 'indonesia', 'prabowo', 'prabowounggul']",netral
"['', 'ketahuan', '', 'sbg', 'petugas', 'partai', 'otw', 'golput', 'sptnya', 'hnya', 'prabowo', '', 'petugas', 'partai']",netral
"['anies', 'cak', 'imin', 'ganjar', 'yenny', 'wahid', 'prabowo', 'erick']",netral
"['', 'ayah']",netral
"['', 'komen', 'ngejek', 'cak', 'imin', 'ngga', 'yaklo', 'cak', 'imin', 'ketua', 'partai', 'terlama', 'mega', 'prabowo', 'ama', '', 'aja', 'kalahjadi', 'klo', 'urusan', 'politik', 'orang', 'piawaiwkwkakak']",netral
"['waras', 'opo', 'iyok', 'lik', 'ojo', '', 'hapus', 'tweet', '', 'iki', '', 'yen', 'sing', 'dadi', 'prabowo']",netral
"['', 'membuang', 'nama', 'prabowo', 'stelah', 'berhianat', 'ibhrs', 'pendukung', 'nya']",netral
"['chotimah', 'ahy', 'prabowo', 'alm', 'cak', 'nur', 'dikhianati']",netral
"['didu', 'didu', '', 'dukung', 'prabowo', '', 'kubu', 'nggak', 'kalah', 'pintar', 'orang', 'nasdem', 'pkb', '', 'prabowo', 'said', 'backup', '', 'prabowo', '', 'telanjur', 'kubu', 'prabowo', 'udah', 'anggap', 'setia']",netral
"['pelssy', 'setuju', 'serba', 'salah', '', 'ganjar', 'pdip', 'nolak', '', 'prabowo', '', '', 'cawapres']",netral
"['', 'expresinya', 'menusuk', 'jantung', 'broo', '', 'hrt', 'hasan']",netral
"['', 'gantian', 'anies', 'goyang', 'prabowo']",netral
"['prabowo', 'subianto', 'antek', 'asing', 'aseng', 'bahayakan', 'negara']",netral
"['feeling', 'ganjarprabowo', 'bersatu']",positif
"['', 'prabowo', 'budak', 'pesuruh', 'jokowi']",netral
"['', 'back', 'joee', 'bosayo', 'dukung', 'tokoh', 'perubahan']",netral
"['', 'iyain', 'aja', 'biar', '', 'banteng', 'seneng', 'lht', 'aja', 'dihasil', 'pencoblosan']",netral
"['bravob', '', 'heran', 'prabowo', '', 'sindir', 'west', 'taiwan']",netral
"['', 'anies', '', 'ganjar', 'prabowo', '', 'perbaikan', 'pilih', 'anies', 'selebihnya', 'doa', 'tawakal']",negatif
"['chotimah', 'politik', 'politik', 'jkw', '', 'penghianat', 'menjabat', 'gubernur', 'melawan', 'prabowo']",netral
"['', 'besok', 'lusa', 'prabowo', 'dgn', 'ganjar', 'bersatu', 'beres', 'deh', 'pilpres', '', 'calon', 'pillres']",netral
"['suara', 'prabowo', 'gembos', 'ditinggal', 'cak', 'imin', 'nahloh', 'cakimin', 'prabowo', 'pilpres']",netral
"['pendukung', 'ayah', 'prabowosubianto', 'agen', 'perdamaian', '', '', '', '', 'sibuk', 'banget', 'rutin', 'getol', 'memproduksi', 'fitnah', 'ayah', 'prabowo']",netral
"['lestari', 'baiklah', 'prabowo', 'membayar', 'kejahatannya', '', 'dunia', 'beliau', 'pertanggungjawabkan', '', 'akhirat', 'berjuang', 'orang', 'prabowo', 'menggenggam', 'kekuasaan', 'negeri', 'berdosa', 'korban', '', 'diam']",netral
"['', '', 'nasib', 'prabowo', 'msh', 'nyapres']",netral
"['sufmi', 'dasco', 'ahmad', 'ajak', 'bappilu', 'gerindra', 'gorontalo', 'menangkan', 'prabowo', 'subianto', '', 'pilpres', '', '', 'tribun', 'gorontalo', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['', 'prabowo', 'awe', 'awe', 'harap', 'cawapres', 'sihrealitis']",netral
"['', 'hahah', 'maju', 'kena', 'mundur', 'kena', 'partai', '', 'figure', '', 'tokoh', '', 'ujung', 'nya', 'gabung', 'prabowo']",netral
"['lestari', 'menjadikan', 'prabowo', 'pilihan', 'presiden', 'sdh', 'kak', 'nit', 'menyeret', 'beliau', '', 'pengadilan', 'sulit', 'lack', '', 'evidence', 'kejadian', 'sdh', 'menjaga', 'kestabilan', 'sosial', 'politik', 'dibantah', 'beliau', 'pendukung']",negatif
"['didu', 'mudah', 'menyerahra', 'cocok', '', 'presidenbtwwaktu', 'dicapreskan', 'dipaksa', 'pdhal', 'wis', 'janji', 'nang', 'prabowo']",netral
"['', 'demokrat', '', 'prabowo', 'pks', '', 'anies', 'krn', 'karakter', 'dgn', 'anies', 'gak', 'harga', 'gak', 'berhitung']",netral
"['dgnputra', 'prabowo', 'tetep']",netral
"['pengamat', 'politik', 'hensat', 'budiman', 'sudjatmiko', 'cocok', 'cawapres', 'prabowo', 'subianto', '', 'zona', 'banten', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['prabowo', 'subianto', 'ngaku', 'menyesal', 'gabung', 'pemerintahan', 'jokowi', 'bersatu', 'bangsa', '', 'tribun', 'palu', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['menhan', 'prabowo', 'subianto', 'fasilitasi', 'pengobatan', 'bocah', 'dilindas', 'truk', 'selamatkan', 'kucing', '', 'tribun', 'medan', 'jokowinomics', 'menatamasadepan', 'prabowopetugasrakyat']",netral
"['wishnu', 'big', '', 'memuluskan', 'langkah', 'ganjar', 'prabowo']",netral
"['drama', '', 'demokrat', 'pks', 'merapat', '', 'prabowo', '', '', 'anies', 'demokrat', 'bela', 'anies', 'menahan', 'getir', '', 'berpisah', 'pks', '', 'anies', 'demokrat', '', 'prabowo', 'demokratpks', 'jarang', 'pisah']",netral
"['prabowo', 'menang']",netral
"['gak', 'nasib', 'prabowo', 'ganjar', 'seenggaknya', 'ketimbang']",netral
"['', '', 'aja', 'solutif', 'terbukti', 'pilih', 'aja']",netral
"['', '', 'keindonesiaan', 'prabowo', 'kalo', '', 'namanya', 'siii', 'indonesia', '', 'jawa', 'banget', 'berpikir', 'berperasaan', 'org', 'indonesia', '', 'nggak', 'banget', 'deh', 'gak', 'hapal', '', 'anak', 'tahudia', 'gak', 'malu', 'ndompleng', 'nama', 'org', 'gak', 'malu']",netral
"['mudanu', 'sampah', 'politik', 'diagungkan', 'tolol']",netral
"['terima', 'kasih', 'semoga', 'berkah', 'prabowo', 'barakallah', 'prabowo']",netral
"['', 'kalo', 'prabowo', '', 'petugas', 'jokowi', '']",netral
"['', 'biar', 'wakilnya', 'cak', 'imin', 'dak', 'pkb', '', 'daerah', 'pelosok', 'dak', 'milih', 'pendekar', 'ngibul', 'masyarakat', 'milih', 'ganjar', '', 'prabowo', 'mas', 'agus', 'rakyat', 'pintar', 'kalu', 'mas', 'agus', 'pengngen', 'maju', 'gabunglah', 'ataradua', 'rakyat']",netral
"['', 'prabowo', 'ngarti', 'gak', 'sih', 'maksud', 'tujuan', 'jokowiselalu', '', 'ajak', 'bareng']",netral
"['', '', 'gimana', 'dah', 'gatau', 'sejarah', '', 'prabowo', 'kabur', '', 'singapura', '', 'finlandia', 'disana', 'stateless', 'ahkirnya', '', 'ajak', 'megawati', 'ditahun', '', 'sejarahnya', 'nyata']",netral
"['mas', 'ganjar', 'lolos', 'putaran', 'suara', 'masuk', 'modal', 'pdip', 'pemilih', 'personal', 'mas', 'ganjar', 'komposisi', 'capres', 'cawapres', 'muncul', 'capres', 'muncul', '', 'putaran', 'kansnya', 'mas', 'anies', 'prabowo']",netral
"['', 'demokrat', 'masuk', 'akal', 'bareng', 'pdip', 'kalo', 'prabowo', 'udh', 'gabakal', 'karna', 'udh', 'prnh', 'temu', 'demokrat', 'puan', 'ganjar', 'belom', 'nunjuk', 'wakilnya']",netral
"['', 'pemilik', 'lahan', 'terkena', 'project', 'jalan', 'tol', 'kataraja', 'bantuan', 'pranowo', 'tjahjanto', 'utk', 'memulihkanhakatastanah', '', 'sertifikat', '', 'nib', 'ilegal', 'mafiatanah', 'program', 'ptsl', '', 'kec', 'mauk', 'kab', 'tng']",netral
"['lestari', 'mslhnya', 'prabowo', 'msh', 'miliki', 'teman', 'setia', 'seperjuangan', '', '', 'kenal', 'team', 'mawarnyajika', 'penangkapan', 'prabowo', 'jls', 'perlawanansebagaimana', 'loyalisnya', 'bilang', 'klo', 'prabowo', 'jahat', 'mudah', 'membalikan', 'telapak', 'tangan', 'melawanitu', 'mrsa', 'bkn', 'lakukn', 'kesalahan']",netral
"['jsp', '', 'dukung', 'aja', 'gagal', 'dukung', '', '', '', 'pengalaman', 'buruk', 'suruh', '', 'susilo', 'berdamai', 'terima', 'kerjasama', '', 'mega']",netral
"['', 'prabowo', 'pastinya']",netral
"['', 'nama', 'prabowo', '', 'ganti', 'nama', 'prabroro', 'menang', 'gaeeesss']",netral
"['', 'yap', 'orang', 'kalimat', 'anies', 'mengkhianati', 'prabowo', 'ucapan', '', '', 'mata', 'najwa']",netral
"['', 'prabowo', 'aja', '', 'khianati', 'ketum', 'ahy', '', 'dasar', 'anis', 'anis']",netral
"['sederet', 'survei', 'terbaru', 'capres', 'anies', '', 'ganjar', '', 'prabowo']",netral
"['', 'imin', 'lsg', 'nyebrang', '', 'nies', 'krn', 'ditolak', 'prabowo']",netral
"['', 'waras', 'prabowo', 'ganjar', 'duanya', 'genggaman', 'taipan', 'oligarki', 'nga', 'memutuskan', 'negara', 'terkunci', 'perjanjian', 'dgn', 'demikan', 'rakyat', '', '', 'perjuangkan', 'taipan', 'oligarki']",netral
"['', 'ahy', 'sebentar', '', '', 'lamar', 'ganjar', 'klo', '', 'prabowo', 'bang', 'andi', 'tetep', 'semangat']",netral
"['', 'kubu', 'prabowo', 'aja', '', 'imin', 'dibuang', 'mas', 'ngambil', '', 'sampah', 'kardus', 'tunggu', 'info', 'aja', 'klo', 'emang', 'bener', '', 'wassalam']",netral
"['ee', 'prananda', 'prabowo', 'emang', 'anaknya', 'megawati', 'gitu']",netral
"['', 'menunggu', 'anis', 'ahyfix', 'skr', 'kasi', 'kesempatan', 'prabowosp', 'nggak', 'etis']",netral
"['', 'cebong', 'benernya', 'ahy', 'prabowo', 'dikhianati', 'anies', 'terbukti', 'koalisi', 'perubahan', 'koalisi', 'terbuka', 'etika', 'meninggalkan', 'teman', 'koalisi', 'pengkhianatan']",netral
"['poirot', 'prabowo', 'memiliki', 'statment', 'bukunya']",netral
"['', 'dumdum', 'mending', 'pdip', 'gabung', 'prabowo', 'prabowo', 'ganjar']",netral
"['', 'prabowo', 'ganjar', 'nih']",netral
"['', 'prabowo', 'hashim', 'adiknya']",netral
"['lloyd', 'prabowo', 'berbagi', 'pandangan', 'klaim', 'maritim', 'ekspansi', 'rrc', '', 'laut', 'china', 'selatan', 'konsisten', 'hukum', 'internasional', 'tercermin', 'unclos', 'tulis', 'pernyataan', 'kemenhan', '', '', 'lantas', 'china']",netral
"['rusli', 'semoga', 'prabowo', 'insyaallah', 'menang', 'meneruskan', 'proyek', 'storage', 'minyak', 'bbmnya', 'prof', 'kestabilan', 'energi', '', 'indonesia']",netral
"['', 'trs', 'prabowo', '']",netral
"['channel', 'metrotv', '', 'youtube', 'aja', 'tuh', 'konten', '', 'ngomporin', 'pkb', 'cancel', 'koalisinya', 'dgn', 'prabowo']",negatif
['prabowo'],netral
"['prediksi', 'capres', 'cawapres', 'prabowo', '', 'erik', 'tohir', 'ganjar', '', 'mahfud', '', 'anis', '', 'cak', 'imin', '', 'pemilu']",netral
"['didu', 'didu', 'nggak', 'mendukung', 'prabowo', '', 'enakan', 'dukung', 'prabowo', 'dijadikan', 'menteri', '']",netral
"['back', '', 'joee', 'fahnoor', 'kasihan', 'dgn', 'capres', 'abadi', 'hidupnya', 'terima', 'kasih', 'prabowo', '', 'sudi', 'tau', 'malu', 'meramaikan', 'dipilpres']",netral
"['bener', 'mati', 'air', 'pam', 'nya']",netral
"['cak', 'imin', 'dikabarkan', 'cawapres', 'anies', 'prabowo', 'wapres']",netral
"['menhan', 'prabowo', 'serahkan', '', 'unit', 'rantis', 'etactical', 'sergap', 'tni', 'polri']",netral
"['', 'kekecewaan', 'demokrat', 'herzaki', 'lumayan', 'krg', 'elegan', 'narasi', 'tajam', '', 'terkesan', 'lbh', 'krn', 'ahy', 'tdk', '', 'cawapres', 'bkn', 'komunikasi', 'kesetaaan', 'dlm', 'koalisi', '', 'gagal', 'mdampingi', 'prabowo', 'kecewa', 'kali', 'kcw', 'lbh', 'berat', 'krn', 'lbh']",netral
"['wishnu', 'marm', 'iya', 'iya']",netral
"['lestari', 'logika', 'beliau', 'jgn', '', 'indonesia', 'dpimpin', 'prabowo', 'cendana', 'jilid', '', 'dana', 'kampanye', '', '', 'prabowo', 'duit', '', 'cendanasekali', 'mrk', 'berkuasa', 'sulit', '', 'indonesia', 'penjajahan', 'trah', 'cendana']",netral
"['', 'bismillah', 'prabowo', 'sekedar', 'memiliki', 'gagasan', 'tok', 'ibarata', 'ngasih', 'obat', 'minimal', 'tau', 'penyakitnya', 'memilih', 'solusi', 'terbaik', 'paradoks', 'indonesia', 'solusinya', 'kajian', 'strategis', 'beliau', 'prestasi', '', 'padany']",netral
"['', 'kakinyerang', 'prabowo', '', 'nyerang', 'anies', 'berita', '', 'heboh', 'dibumbui', '', 'fitnah', 'hoax', 'kebencian', '', 'tujuannya', '', 'makanan', 'enak', 'menghancurkan', '', '', 'busuk', '', 'pendukung', 'ganjar', 'orang']",negatif
"['', 'anies', 'cak', 'imin', 'prabowo', '', 'erick', 'ganjar', '', 'bambang', 'pacul']",netral
