text,sentiment
"['', 'ambil', 'hikmahnya', 'sedari', '', 'nda', 'suka', 'pas', 'pendaftaran', 'realistis', 'merapat', '', '']",netral
"['mas', 'bpk', 'selamat', 'berkonstentasi', 'merebut', 'hati', 'rakyat', 'meraih', 'kemenangan', '', 'thn', 'politik', '', '', '', 'politic', '', 'the', 'arts', '', 'possible']",netral
"['chotimah', 'proyek', 'pencitraan', 'koq', 'disanjung']",netral
"['chotimah', 'ogi', 'ganjar', '', 'gaya', 'kepemimpinannya', '', 'jokowi']",netral
"['bacapres', 'prabowo', 'subianto', 'ganjar', 'pranowo', 'diidentikkan', 'citra', 'presiden', 'joko', 'widodo', 'jokowi', 'prabowosubianto', 'ganjarpranowo', 'bacapres', 'jokowi', 'citra', 'nalarpolitik', 'pinterpolitik']",netral
"['', 'bahrawi', 'ganjar', 'pranowo', 'dgn', 'prabowo', 'pororo', 'wkwkwkkwk', '', 'mbah', '', 'menang', '', 'pororo']",netral
"['', 'genjer', 'pranowo', 'ora', 'mutu', 'blas', 'pilih', '', 'calon', 'pemimpin', '', 'indonesia', '', 'lainyg', '', '']",netral
"['', '', 'sekolah', '', 'bilng', 'gratis', 'tpi', 'bangunan', '', 'tetep', '', 'wali', 'murid', 'klas', '', 'negri', 'loh', 'aga', 'aneh']",positif
"['pahlewa', '', 'partai']",netral
"['', 'sampeyan', 'inget', 'sich', 'gak', 'keburu', 'ketahuan']",netral
"['chotimah', 'jokowi', '', 'palu', 'kaitannya', 'ganjar', 'jokowi', 'turba', 'mikir', 'rakyat', 'ganjar', 'kerjaannya', 'lari', 'nonton', 'bokep', 'nol', 'prestasi', 'kasihan', 'banget', 'loe', 'pura', 'bahagia', 'sdh', 'tau', 'klo', 'jokowi', 'dukung', 'prabowo', 'mending', 'jujur', 'aja', 'membual']",netral
"['', 'duit', 'baznas', 'peruntukannya', 'rakyat', 'memandang', 'partai', '']",netral
"['', 'wakilnya', 'bermasalah']",netral
"['', 'id', 'perjuangan', 'rakyat', '', 'kadrun', 'kali', 'gerombolan', 'kilafer', 'kesetian', 'pancasila', 'plintat', 'plintut', 'kek', 'kentut']",netral
"['', 'perubanan']",netral
"['ganjar', 'pranowo', 'lakukan', 'reformasi', 'korupsi', 'birokrasi', 'ribet', 'ganggu', 'pertumbuhan', 'indonesia', 'ganjarpranowo', 'ganjar', 'ganjarforpresident', 'ganjarmenangtotal', 'ganjarpranowori', 'ganjarpranowoforpresident']",netral
"['', 'jenderal', 'purnawirawan', 'tnipolri', 'dekalarasi', 'dukung', 'ganjar', 'pranowo', 'ganjarpranowo', 'ganjar', 'ganjarforpresident', 'ganjarmenangtotal', 'ganjarpranowori', 'ganjarpranowoforpresident']",netral
"['ganjar', 'imbau', 'kades', 'perbanyak', 'inovasi', 'langkah', 'pengentasan', 'kemiskinan', 'ganjarpranowo', 'ganjar', 'ganjarforpresident', 'ganjarmenangtotal', 'ganjarpranowori', 'ganjarpranowoforpresident']",netral
['eeitsss'],netral
"['gubernur', 'jawa']",netral
"['', 'ganjar', 'pranowo', 'presiden']",netral
"['', 'bokep', 'mania']",netral
"['chotimah', 'emang', 'prestasi', 'ganjar']",netral
"['politik', 'capres', 'cawapres', 'bancinto', '', 'awak', 'kawin', '', 'urang', 'galau', 'perubahan', 'koalisi', 'parpol', 'pendukung', 'sebelu', 'pendaftaran', '', 'kpu', 'jangn', 'kawin', 'lari', 'kawin', 'paksa']",netral
"['', 'the', 'next', 'president']",netral
"['', 'prestasi', '', 'nyata', 'utk', 'pengentasan', 'kemiskinan']",netral
"['milih', 'ahy', 'blunder']",netral
"['pengkhianatan', 'jalan', 'tuhan', 'mewujudkan', 'mimpi', '', 'pasangan', '', 'terwujud', 'amp', 'memenangkan', 'pemilu', '', 'berdiri', 'presiden', '', '']",netral
"['', 'chotimah', 'smk', 'negeri', 'jateng']",netral
"['chotimah', 'satunya', 'presiden', '', 'dunia', '', 'kerjaannya', 'jalan', 'trus', 'sembako']",netral
"['ganjar', 'pranowo', 'hadir', 'mengisi', 'acara', 'talk', 'show', 'road', '', 'ideafest', '', '', 'lead', 'talk', '', 'ballroom', 'djakarta', 'theater', 'jakarta', 'pusat']",netral
"['', 'prabowo', '', 'calon', 'presiden', 'rekomendasi', 'presiden', 'ganjar', 'pranowo', '', 'calon', 'presiden', 'pilihan', 'presiden', 'anies', 'baswedan', '', 'calon', 'presiden', 'pilihan', 'rakyat']",netral
"['ganjar', 'pranowo']",netral
"['diurutan', 'nomor', 'wahid', '', 'jumawa', 'berbesar', 'hati', 'berusaha', 'bertawakal', 'meraih', 'kemenangan', 'persaingan', 'dinamika', 'trus', '']",netral
"['', 'indi', 'baca']",netral
"['', 'dpuprwsb', 'jatim', 'aspalnya', 'jelek', 'jelek']",netral
"['chotimah', 'malam', 'faham', '', 'bogor', 'macet', 'macetan']",netral
"['chotimah', 'ogi', 'sih', 'ikuti', 'arahan', 'pkde', 'aja', 'dah', 'alasannya']",netral
"['', 'kawan', 'nya', 'aja', 'dikhianatin']",netral
"['', 'alhamdulillah']",netral
"['', 'indi', 'kah', '', 'karakter', 'jungjungan']",netral
"['perbedaan', 'ganjar', 'pranowo']",netral
"['', 'jateng', 'indonesia', 'jtg', 'terima', 'kasih', 'semoga', 'sinergitas', 'penanggulangan', 'bencana', 'solid', 'tangguh', 'hohhe', 'avignamjagadsamagram']",positif
"['kerja', 'nyata', 'ganjar', 'pranowo']",netral
"['ganjar', 'pranowo', 'pas', 'negeri']",netral
"['elektabilitas', 'ganjar', 'pranowo', 'wan', 'anus', 'tetaplah', '', 'bubar', 'cawapres', 'surya', 'paloh', 'nasdem', 'demokrat', 'pkb', 'ahy', 'pkb', 'green', 'party', 'zoro', 'agustus', 'grup', 'pks', 'cak', 'imin']",positif
"['rakyat', 'butuh', 'sosok', 'meneruskan', 'kinerja', 'jokowi']",netral
"['pdip', 'menang']",netral
"['dukungan', 'ganjar', 'pranowo', '', 'pilpres']",netral
"['', 'krr', '', 'onche', '', 'ogi', 'lasan', 'brebes', 'mili', 'eluh', 'nduk', 'semoga', 'pati', 'kabupaten', 'kebanggaan', 'jawa', 'prestasi', 'siswa', 'siswinya']",netral
"['', 'indi', 'parah', 'bicara', '', 'kanan', 'langkahnya', 'kekiri', 'berjanji', 'diingkari', 'baca']",netral
"['', 'orang', 'tolol', 'kau', 'dukung', '', 'tolol', 'hahahahahaha']",netral
"['', 'prestasi', '', 'presiden']",netral
"['', 'ciecie', '', 'dibantu', 'viral', '', 'sampe', 'segitunya', 'cawecawenya', 'presiden', '', 'kemandirian', 'tdk']",netral
"['', 'kayak', 'tau', 'hutang', 'piutang', 'negara', 'aja', '', 'drun']",netral
"['', 'presiden']",netral
['indi'],netral
"['', 'alhamdulillah', 'demokrat', 'gabung', '', 'ganjar', 'pranowo', 'pks', 'gabung', '', '', 'prabowo', 'nasdem', 'pkb', '', 'mengusung', 'capres', 'keturunan', 'bani', 'yaman', 'bubar', 'pemilihan', 'presiden', '', 'nama', 'prabowo', 'lawan', 'ganjar', 'menang', 'prabowo']",netral
"['chotimah', 'ogi', '', '', 'aja', 'deh']",netral
"['chotimah', 'abis', '', 'afrika', 'lho']",netral
"['', 'adlh', 'milenial', 'cerdas', 'sandiwara', 'talking', 'only']",netral
"['', '', 'pemilihan', 'presiden', '', '', 'ganjar', 'pranowo', 'prabowo', 'anies', 'nggak', 'blassss']",netral
"['mah', '', 'dtg', '', 'official', 'terima', 'tangangan', 'utk', 'debat', 'ber', 'prabowo', 'cerita', 'perang', 'sprt', 'guru', 'sejarah', '', 'sma', 'tema', '', 'dibahas', '', 'rosiade']",netral
"['', 'mantap', 'insyaallah', 'anies', 'presiden', '', 'amin', 'allahuma', 'amin', 'indonesia', 'butuh', 'anies', 'perubahan']",netral
"['', 'ujunhnya', 'dukung', 'nih']",netral
"['', 'id', 'perjuangan', 'hak', 'ngekorin', 'kader', 'partai', 'org', 'situ', 'waras']",positif
"['', 'id', 'perjuangan', 'jokowi', 'nunjuk', 'prabowo']",netral
"['lagak', '', 'iyut', 'kapir', 'menghentikan', '', 'diketawain', '']",netral
"['', 'kadrunista', 'teriak', 'amp', 'dikibuli', 'bpk', 'presiden', 'kenyataannya', 'mrk', '', 'dikibuli', 'sirajangibulanies']",netral
"['alasan', '', 'gubernur', '', 'keliling', 'indonesia', 'campur', 'urusin', 'daerah', 'orang', 'acara', 'walikota', 'indonesia', 'dateng', 'ngomong', 'gagasan']",netral
"['wedoks', '', '', 'lumayan', 'ngopi', 'dengerin', 'oposan', 'eker', 'ekeran', 'temennya']",netral
"['', 'pemimpin', '', 'akui', 'mengakui', 'top', 'mas', 'ganjar']",positif
"['', 'udah', 'kebodohan']",netral
"['ganjar', 'pranowo', 'berhasil', 'ciptakan', 'kebersamaan', 'terbangun', '', 'jawa', 'ganjarpresiden', 'ganjarcapres']",netral
"['prediksi', '', 'pasang', 'capres', 'cawapres', '', 'anies', 'baswedanmuhaimin', 'iskandar', '', 'prabowo', 'subiantoeric', 'tohir', '', 'ganjar', 'pranowo', '', 'khofifah', '', 'sandiaga', 'uno', '', 'ahy']",netral
"['launching', 'rumah', 'xvg', 'artis', 'pendukung', 'ganjar', 'pranowo', '']",netral
"['', 'sekolah', 'negeri', 'emang', 'gratis', '', 'dinikmati', 'orang', 'kaya', 'sistem', 'zonasi', 'manipulasi', 'kartu', 'miskin', 'nebeng']",positif
"['orang', '', 'sibuk', 'klarifikasi']",netral
"['', 'beda', 'petugas', 'partaitidak', 'komitmen', 'integritassama', 'aja', 'boong']",netral
"['makelar', 'menghubunghubungkan', 'biro', 'jasa']",netral
"['menyambut', 'pesta', 'demokrasi', '', 'santun', 'damai', 'dusun', '', '']",netral
"['dasarnya', 'pelajaran', '', 'menyenangkan', 'dipelajarisalah', 'kiat', '', 'belajar', 'dgn', 'kecintaankalau', 'cinta']",netral
"['chotimah', 'cawapres', 'otak', '', 'modal', 'sembako', 'uang', 'ngentit']",netral
"['', 'ngomong', 'apapun', 'ngaruh', 'bodo', 'tetep', 'ganjar', 'pranowo', 'terbaik']",netral
"['chotimah', 'inilo', 'rekam', 'jejak', 'siganjar', 'bokep']",netral
"['ganjar', 'pranowo', 'hadiri', 'acara', 'acara', 'road', '', 'idea', 'fest', '', '', 'lead', 'the', 'leap', '', 'djakarta', 'theater', 'ganjar', 'pranowo', 'narasumber', 'kapasitas', 'gubernur', 'jawa', 'tajuk', 'diskusi', 'toward', 'the', 'future', 'indonesia', '', 'epicenter', '', 'intellectual', 'property', 'and', 'creative', 'economy']",positif
"['tanggapan', 'ganjar', 'pranowo', 'acungan', 'jempol', 'jokowi']",netral
"['', 'ganjar', 'presiden']",netral
"['', 'chotimah', 'iya']",netral
"['', 'mantapp', 'bapakk']",netral
"['', 'pemimpin', '', 'patut', 'dicontoh']",netral
"['', 'kasian', 'ganjar', 'engk', 'dpt', 'dukungan', '', 'rakyat', '', 'ajak', 'mahasiswa', 'engk', 'beranidgn', 'alasan', 'msh', '', 'gubernur']",netral
"['', 'tiger', 'bang']",netral
"['', 'ttp', 'jaga', 'kesehatan', '']",netral
"['', 'mantapp', 'bapakkk']",netral
"['presiden', 'jokowi', 'percaya', 'kerja', 'gub', 'ganjar', 'pranowo', 'sragen']",netral
"['', 'cak', 'imin', 'janji', 'manies', 'palsu', '', 'perusak', 'koalisi', '', 'ganjar', 'pranowo', 'presiden', '', '', 'jaga', 'hati', 'kewarasan', '', 'cak', 'imin', 'terhipnotis', 'wan', 'aibon', 'memedi', 'mahoni', 'palsu']",netral
"['', 'lulusan', 'smk', 'daftar', 'akmil', 'loh']",netral
"['', 'cawe', 'cawe', '', '', '', 'satunya', 'ngak', 'dicawe', 'cawe']",netral
"['', 'mengaguminya']",netral
"['', '', 'memuji', 'mobil', 'esemka', 'laku', '', 'unit']",netral
"['', 'tolong', 'tambang', 'ilegal', '', 'rembang']",netral
"['relawan', 'prabowo', '', 'pindah', 'haluan', 'dukung', 'ganjar', 'pranowo', '', 'pilpres', '', '', 'ganjarpranowo', 'temanganjar', '', 'tag', 'cak', 'imin', 'surya', 'paloh', 'demokrat', 'bubar']",netral
"['', 'top', 'ganjarpranowo', 'ganjarrebound']",positif
"['', 'krr', '', 'onche', '', 'ogi', 'lasan', 'pemimpin', 'hatiterima', 'kasih']",netral
"['sitiatikoh', 'berpesan', '', 'jgn', 'prnh', 'lelah', 'utk', 'gubernur', 'jateng', 'ganjar', 'ganjarpranowo', 'capres', 'capres', 'ganjar', 'ganjarpranowo', 'menangkanganjar', 'calonpresiden', 'ganjarpresiden', 'ganjarpranowopresiden', 'ganjarpranowoforpresident']",netral
"['indi', 'orator', 'ulung', 'jago', 'debat', 'pasih', 'ngomong', 'inggris', 'kemampuan', '', 'dipelajari', 'menyediakan', 'fasilitas', 'pendidikan', 'gratis', 'berkualitas', 'anak', 'keluarga', 'miskin', 'produknya', 'tenaga', 'kerja', 'terampil', 'bermanfaat', 'dibanding', 'teori', 'bau', 'mulut', 'doang']",positif
"['raharjo', 'pdip', 'jabang', 'bayi', '', 'ganjar', 'pranowo', '', '', 'tongkat', 'estafet', 'kepemimpinan', 'jokowi']",netral
"['', 'kak', 'knp', '', 'merusak', 'mood', 'org', '', 'udh', 'ngerasa', 'sedihh']",netral
"['', 'chotimah', 'eleh']",netral
"['', 'teruskan', 'perjuangan', 'pakde', 'jokowi', '', 'pakde', 'ganjaran']",netral
"['kerja', 'nyata', 'pemarah', 'miskin', 'kreativitas', 'tua', '', 'anies', 'penata', 'suka', 'kelebihan', 'bayar', 'ngibul', 'gue', 'sih', 'ganjar', 'pranowo']",netral
"['prabowo', '', 'kabinet', 'ganjar', 'pranowo', 'prabowo', 'menhan', 'wantimpres', 'jokowi']",netral
"['', 'bumn', 'mmg', 'fokus', '', 'layanan', 'publik', '', 'melulu', 'profit']",netral
"['ns', 'mantap', 'programnya', 'ganjar', 'pranowo', '']",netral
"['ganjar', 'pranowo', 'narasumber', 'kapasitas', 'gubernur', 'jawa', 'tajuk', 'diskusi', 'toward', 'the', 'future', 'indonesia', '', 'epicenter', '', 'intellectual', 'property', 'and', 'creative', 'economy', 'pdiperjuangan', 'ganjaruntuksemua', 'ganjarpresiden', 'gerakcepatindonesiamaju', 'menangkanganjar']",positif
"['ganjar', 'pranowo', 'hadiri', 'acara', 'acara', 'road', '', 'idea', 'fest', '', '', 'lead', 'the', 'leap', '', 'djakarta', 'theater', 'gubernur', 'jawa', 'ganjar', 'pranowo', 'hadir', 'mengisi', 'acara', 'talk', 'show', 'road', '', 'ideafest', '', '', 'lead', 'talk']",netral
"['ganjar', 'pranowo', 'berpamitan', 'perkumpulan', 'gereja', 'gereja']",netral
"['', 'ngakak', '', 'hard', 'klo', 'world', 'bilang', 'den', 'teratas', 'emang', 'nyari', 'makan', 'nya']",negatif
"['', 'diajak', 'debat', 'ama', 'mahasiswa', '', 'tuh']",netral
"['sahabat', 'ganjar', 'kenalkan', 'budaya', 'seni', 'topi', 'patonro', 'sulawesi', 'selatan', 'gelar', 'bazar', 'sembako', 'murah', 'sahabatganjar', 'ganjarpranowo', 'ganjar', 'generasigotongroyong', 'ganjarpresiden', 'ganjaruntuksemua']",netral
"['', 'ngomongin', 'revaluasi', 'sih', '', 'oke', '', 'anggap', '', 'dah', 'paham', '', '', 'sepakat', 'dgn', 'semangat', 'pemerataan']",netral
['kompas'],netral
"['', 'id', 'lha', 'bang', '', 'aja', 'bilang', 'cemen', 'soalalibi', 'gpmosok', 'lbih', 'pintet', '', 'bang', 'rglogika', 'itakmu', '', 'hrs', 'diperbaiki']",netral
"['', 'id', 'perjuangan', 'narasi', 'cita', 'indah', 'psi', '', '', '', 'lolos', 'parlemen', 'berdiri', 'mencuri', 'perhatian', 'silent', 'majority', 'org', 'nasionalis', '', 'sepaham', 'pdip', '', 'males', '', 'politik', 'nelayan', 'nyari', 'ikannya', '', 'laut', 'skg', '', 'nyari', 'ikan', '', 'kebun']",netral
"['ganjar', 'pranowo', 'calon', 'presiden', 'bacapres', '', 'pdip', 'optimisme', 'kaum', 'santriwati', 'menyongsong', 'indonesia', 'emas', '', 'sahabatganjar', 'ganjarpranowo', 'ganjar', 'generasigotongroyong', 'ganjarpresiden', 'ganjaruntuksemua']",netral
"['ganjar', 'bertemu', 'anak', '', 'citacita', 'dokter', 'hati', 'sahabatganjar', 'ganjarpranowo', 'ganjar', 'generasigotongroyong', 'ganjarpresiden', 'ganjaruntuksemua']",netral
"['doaku', 'menyertai', '', 'ganjar', 'pranowo']",netral
"['', 'gasspolllganjar']",netral
"['', 'mantap', 'paklanjutkan']",netral
"['generari', 'muda', 'riau', 'berdeklarasi', 'dukung', 'ganjar', 'pranowo', 'pemilu', 'damai', 'ganjarpranowo', 'politikidentitas', 'pemiluindonesia']",netral
"['chotimah', '', 'cuman', 'adu', 'gasgasan']",netral
"['', 'mempertahankan', '', 'angka', '', 'skrg', 'nyasar', '', 'cak', 'imin', '', 'wan', 'aibon', 'koalisi', '', 'abaikan', 'ane', 'minum', 'kopi', 'gmn', 'ujungnya', 'koalisi', '', 'presiden', 'gabung', 'tdk', '', '', 'skl']",netral
"['', 'duit', 'baznas', 'nama', 'partai', 'den']",netral
"['saar', 'hadir', '', 'rumah', 'aspirasi', 'ganjar', 'pranowo', 'jakarta']",netral
"['', 'taunya', 'beliin', 'ahy']",netral
"['', 'id', 'apanyayg', 'miss', 'komunikasinunggu', 'joging', '', 'diajak', 'berdebat', 'mahasiswatolol']",negatif
"['sdh', 'skrg', 'gini', 'aja']",netral
"['', 'id', 'perjuangan', 'dikritik', 'ngeles', 'aja', 'oii', 'butuh', 'suara', 'swing', 'voters', '', 'msh', 'ragu', '', 'pdip', '', '', 'nyerang', 'pdip', '', 'ketentuan', 'arah', 'aplg', '', 'dukung', 'capresnya', 'nya', 'pdip', 'bikin', 'eneg', 'bkn', 'utk', 'coblos', 'pdip', '', 'pikir', 'voter', 'koalisi', '', 'mgkn', 'pindah', 'nyoblos']",netral
"['', '', '', 'warga', 'jateng', '', 'milih', 'den', 'bokep']",netral
"['tolong', 'kalo', 'pilih', 'trims']",netral
"['', 'vulgar', 'gitulah', 'banglg', 'promo', 'lho', 'belio', 'inikok', 'langsung', 'dihadang', '', 'jawa', 'umr', 'terendah', '', 'sihkan', '', '', 'terbanglangsung', 'dipatahin', '']",positif
"['', 'id', 'jlaskan', 'dgn', 'pintar', '', 'alias', 'netral', 'sdh', 'oasti', '', 'bnarkan', 'alasanmu', '', 'ktika', 'kdunguanmu', 'tdk', 'paham', '', '', 'joging', '', '', 'lainyayg', 'diraskan', 'ngak', 'masuk', 'akal', 'akal', '', 'berartikamu', 'mmang', 'goblok']",netral
"['', 'id', 'selow', 'bangmiss', 'com', 'doang']",netral
"['', 'lanjutkan', 'soliddibepakangganjar']",netral
"['wedoks', 'pasar', 'andika', 'idolaaaaaambah', 'bianto', '']",netral
"['', '', 'diajak', 'berdialog', '', 'pdip', 'ambisi', 'ngotot', 'cawapres', 'dikliring', 'pengalaman', 'apapun', 'nol', 'saran', 'nih', 'mendingan', 'merapat', '', 'pdip', 'deal', 'menteri', 'kinerja', 'mentri']",netral
"['', 'sehat', 'ganjar']",netral
"['', 'semangat', 'teruspantang', 'kendor']",netral
"['dibalik', 'pemimpin', 'hebat']",netral
"['', 'mantap']",netral
"['', '', 'official', 'eee', 'buset', 'bener', 'sih']",netral
"['ganjar', 'pranowo', 'memperoleh', 'penghargaan', 'news', 'maker', 'televisi', 'inews']",netral
"['', 'asmara', 'rekam', 'jejak', 'asli', 'percaya', 'cak', 'imin', 'cawapresnya', 'tegak', 'lurus', 'jokowi', 'lanjutkan', 'pembangunan', 'cak', 'imin', 'indonesia', 'maju', 'bonus', 'demografi', 'hrt']",positif
"['', 'krr', '', 'onche', '', 'ogi', 'lasan', 'simpati', 'santi', 'semoga', 'sehat', 'lancar', 'sukses', 'belajar']",netral
"['gasken', 'kang', 'moga', '', '', 'pkbpedulibumi', 'salmaatindonesiaawards', 'sosok', 'ganjar', 'pranowo', 'green', 'party', 'welcome', '', 'sung', 'hanbin', 'agustus', 'pkb']",positif
"['', 'emang', '', '', 'ragukan', 'kepemimpinan', 'beliau']",netral
"['', 'imin', 'pkb', 'gak', 'cak', 'imin', '', 'cawapresnya', 'anies', 'hehehe']",netral
"['pilih', 'pemimpin', '', 'menghina']",netral
"['', 'mantap', 'sehat']",netral
"['', 'mantap', 'ganjar']",netral
"['keputusan', 'bagus', 'berkah', '']",netral
"['', 'pendukung', 'kayak', '', 'mah', 'betah', 'nonton', 'bokep', 'aja', 'tontonan', 'mencerdaskan', '', 'ambil', 'judulnya', 'aja']",netral
"['', 'ganjar', 'siji', 'ganjar', 'kabeh']",netral
"['perjuangan', 'dna', 'pembohong', 'partainya', 'jaman', 'mobil', 'ghoib', 'esemka', '', 'modal', 'pencitraannya']",netral
"['', 'allah', 'membukakan', 'jalan', 'mudah', 'putaran', 'ganjar', 'pranowo']",netral
"['', 'gass', 'poll']",netral
"['pamit', '', 'rapat', 'paripurna', 'terakhirnya']",netral
"['cerdas', 'merakyat', 'dukung', 'debat', 'pemilu', '', 'kampus']",netral
"['wedoks', 'pasar', 'bs', 'periksa', 'biji', 'barang']",netral
"['presiden', 'jokowi', 'meninjau', 'mengapresiasi', 'salah', 'prestasi', 'kinerja', 'ganjar', 'pranowo', 'program', 'sekolah', 'gratis', 'smkn', '', 'jawa', 'anakanak', 'keluarga', 'miskin', 'diimplementasikan', '', 'indonesia', 'ganjarpilihanku', '']",positif
"['ganjar', 'merakyat']",netral
"['doakan', 'semoga', 'presiden', 'dilantik', 'presiden', '']",netral
"['pengkhianat', 'busuk', 'pilihan', 'rakyat', 'indonesia', 'ganjar', 'pranowo', 'pilihan', 'rakyat', 'indonesia']",netral
"['', 'ganjar', 'pranowo', 'penerima', 'penghargaan', 'kepala', 'daerah', 'berhasil', 'mengendalikan', 'inflasi', 'piye']",netral
['dikepung'],netral
"['gubernur', '', 'periode', 'ngapain', 'aja', '', '', 'pemimpin', 'msh', 'pelajar', '', '', 'memilik', 'gedung', 'sekolah', 'amp', 'utk', 'tweet', 'loe', 'telek', 'lencung']",netral
"['', 'dpuprwsb', '', '', 'tuntas', '', 'sarjana', 'sipil', '']",netral
"['lelah', '', '', 'kasihan', 'keringetan', 'kyk', 'gitu', 'semoga', '', 'tuhan', 'merestui', 'utk', 'presiden', 'nkri', 'biar', '', 'ngaso', 'aja', 'dgn', 'tenang']",netral
"['keren', 'ganjar', 'pranowo']",netral
['menangis'],netral
"['', 'amin', '', 'rabbal', 'alamin', '', 'ndan']",netral
"['', 'hiruk', 'pikuk', 'tetep', 'pilihankuu']",netral
"['', 'imin', 'pkb', 'lha']",netral
"['', 'pasar', 'bs', 'andika', 'wedoks', 'yupz']",netral
"['', 'psi', 'kmn', 'jdnya', '']",netral
"['', 'imin', 'pkb', '', 'dikaitan', '', 'jokowi', 'wkwkkwkw', 'besok', 'gnti', 'cawapres']",netral
"['pelajar', 'perempuan', 'sedih', 'menangis', 'ganjar', 'pranowo', 'habis', 'jabatan', 'gubernur', 'jawa', 'tanggal', '', 'september', '', 'ganjaruntuksemua', '']",netral
"['', 'suami', 'tkut', 'istri']",netral
"['', '', 'prestasi', '', 'wkwkwk', 'kesebut', '', 'ektp', 'gitu', 'wkwkwk', '', 'naif', 'ato', 'tolol']",netral
"['sahabat', 'ganjar', 'bmi', 'banteng', 'muda', 'indonesia', 'bersinergi', 'mendukung', 'ganjar', 'pranowo', 'presiden', '', '', '', '', '', 'ganjarpresidenku', '', '']",netral
"['', 'matur', 'nuwun', 'ganjar', '', '', '']",netral
"['', 'ganjar', 'pranowo', 'calon', 'presiden', 'bacapres', '', 'pdip', 'optimisme', 'kaum', 'santriwati', 'menyongsong', 'indonesia', 'emas', '', 'sahabatganjar', 'ganjarpranowo', 'ganjar', 'generasigotongroyong', 'ganjarpresiden', 'ganjaruntuksemua']",netral
"['cent', 'blom', '', 'folback']",netral
"['didu', 'gas', 'ganjar', 'susi']",netral
"['', 'imin', 'pkb', 'paloh', 'realistis', 'klo', 'muhaimin', 'suara', '', 'smua', 'klo', 'ahy', 'dapet', 'dapet', 'malu', 'iya', 'duit', 'kagak', 'kluar', 'wapres']",netral
"['', '', 'gabung', '', 'pdi', 'ngucapin', 'sabar', '', 'sby']",netral
"['', 'id', 'klau', '', 'sperti', 'apakamu', 'bilang', 'jadwal', 'rapat', 'tgl', '', 'september', 'jabatan', 'tgl', '', 'september', '', 'jogingberoah', 'raga', '', '', 'jkt', 'mengomentari', 'maslah', '', '', 'warga', 'jkt', 'bstrus', 'brdebat', 'dgn', 'mhasiswa', 'dibilang', 'hrs', 'sabar']",netral
"['dagang', 'agama', 'kalahkan', 'spesialis', 'pecundang', 'pilpres']",netral
"['andika', 'pasar', 'bs', 'mbuh']",netral
"['', 'siapp', 'ganjar', 'presiden']",netral
"['', '', 'sindir', 'nih', 'gapunya', 'malu', 'sih', 'perjuangan', 'ri', '']",netral
"['', 'bismillah']",netral
"['partai', 'demokrat', 'membongkar', 'nasdem', 'pkb', 'usung', 'aniescak', 'imin', 'bacapres', 'pdip']",netral
"['kemarin', 'rabu']",netral
"['', '', '', 'nih', 'calonmu', 'ri', 'perjuangan', 'simak', 'jawabannya', 'bos', '']",netral
"['', 'aura', 'nya', 'presiden']",netral
"['chotimah', 'rekam', 'jejak', 'takut', 'kampus']",netral
"['', 'mengirimkan', 'tenaga', 'kerja', 'terampil', '', 'negeri', 'utk', 'magang', 'kerja']",netral
"['', '']",netral
"['mimpi', '', '', 'kereta', 'dgn', 'akn', '', 'kenyataan', '', 'amp', 'anies', 'tlh', 'khianati', 'kesepakatan', 'bhw', 'ahy', '', 'cawapres']",netral
"['', 'cieee', 'ganjar', 'takut', 'debat', '', 'mahasiswa']",netral
"['', 'penjilat', '', 'gini']",netral
"['', 'presiden', 'cawe']",netral
"['mayoritas', 'pendukung', 'anies', 'percaya', 'ganjar', 'pranowo', 'terlibat', 'korupsi', 'ektp']",netral
"['', 'mohon', 'maaf', 'gub', '', 'kartu', 'jateng', 'sejahtera', '', 'kjs', '', 'nya']",netral
"['lembaga', 'survei', 'indonesia', 'lsi', 'merilis', 'hasil', 'survei', 'agustus', '']",netral
"['', 'arep', 'pemilu', 'mainanya', 'anak', 'smk', 'tuman', 'sih', 'eling', 'jaman', 'esemka', 'kepilih']",netral
"['ganjar', 'pranowo', 'duet', 'aniescak', 'imin', 'gak', 'khawatir', '', 'detik', 'prabowo', 'bangkitbersama']",netral
"['', 'gaspoll']",netral
"['', 'ganjar', 'pranowo', 'presiden', 'nqnti', '', 'akqn', 'menghukum', 'penculuk', 'aktivis', 'mqling', 'food', 'estate', 'tanang', 'tanang', 'prabowo', '', 'hukum']",netral
"['ganjar', 'pranowo', 'mantap']",netral
"['kebhinekaan', 'ganjar', 'pranowo', 'diragukan']",netral
"['', '', 'soale', '', 'nyinyir', 'sengaja', 'andi', 'arief', 'mencicit', 'ganggu', 'anies', 'puncaknya', 'baliho', 'aniesahy', '', 'faith', 'accomply', 'anies', 'pilih', 'ahy', 'turunkanpresidenilegal', 'turunkanpresidenilegal', 'sby', '', 'gak', 'bikin', 'koalisinya', 'tenang']",positif
"['', 'ganjar', 'pranowo', 'prabowo', 'ganjar', '', 'putaran', 'kelar', '', 'kampanye', 'kaga', 'seru']",netral
"['chotimah', 'rakyat', 'gak', '', 'tipu', '', 'program', 'dadakan', 'ngakak', 'nul']",netral
"['kras', 'nih', '']",netral
"['', 'gak', '', 'kagumi', 'gimana', 'presiden', 'timses', 'ganjar']",netral
"['', 'terbaik', 'semoga', 'tuhan', 'membalas', 'jasa', 'kebaikan', '', 'amien', 'allahuma', 'amien']",netral
